"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
33.0820451445322,8.59356784233885,2.418235452665,3.55365224377484,0.000379921226363209,0.0433889317693746,"ENST00000650026.1"
80.2739272636461,22.5510897227175,4.32193499979287,5.21782250862133,1.81038819707277e-07,6.03675061837493e-05,"ENST00000371873.10"
120.042661871324,23.1594609810709,4.35526603779151,5.31757664861609,1.05158390868394e-07,4.68540437923965e-05,"ENST00000370793.5"
56.6083726823449,-9.16205925734114,2.36070357543864,-3.88107145372488,0.00010399727783701,0.0169991141940705,"ENST00000674209.1"
128.690911451033,-22.6122849930476,4.35442900720471,-5.19293917885307,2.06999823973416e-07,6.73609848868673e-05,"ENST00000428239.5"
139.754703398534,-10.4660222525368,2.67985595329043,-3.90544209650006,9.40532780775931e-05,0.0156810618162762,"ENST00000645119.1"
35.8198645967113,-8.50194039251586,2.40549464959233,-3.53438341422073,0.000408727704857759,0.0448761420502262,"ENST00000539140.6"
81.8256321101906,9.90010585406852,2.38194178922591,4.15631729492679,3.23418584138558e-05,0.00642306930021351,"ENST00000680518.1"
88.416721595089,-23.2919235713511,4.2882010638511,-5.43163047267036,5.58414649127154e-08,4.43178734655925e-05,"ENST00000361293.10"
89.6497256240759,-9.8254216078966,2.34639222099883,-4.1874591638878,2.82094756367673e-05,0.00580770583248467,"ENST00000644510.2"
48.7741936432954,9.15289145794375,2.4982515623141,3.66371889685341,0.000248579587607469,0.0318955362065745,"ENST00000698534.1"
117.465058702308,23.1285571499185,4.35330136732268,5.31287756081605,1.07907544504779e-07,4.7008529408094e-05,"ENST00000692827.1"
37.1394026538824,-8.55426071166089,2.41975177016932,-3.53518109465514,0.000407495784500349,0.0448410630576686,"ENST00000368873.6"
39.3808093556289,-8.63893432165199,2.45687258492663,-3.51623212968123,0.000437718103282546,0.0469148694865473,"ENST00000368527.7"
110.836936267695,23.0457064624256,4.34812628441378,5.30014653553989,1.15709773807932e-07,4.88322364947707e-05,"ENST00000697592.1"
145.846274406852,-23.9739996260021,4.33410245935304,-5.5314796663992,3.17540677714009e-08,4.43178734655925e-05,"ENST00000679097.1"
99.0736548441764,-23.4467260699954,4.33108574391376,-5.41359083064652,6.17732361237923e-08,4.43178734655925e-05,"ENST00000678117.1"
277.128166255627,11.6606577958376,2.32401101384613,5.01747096995886,5.23561096670795e-07,0.000160694584551475,"ENST00000677213.1"
54.5490142907503,-9.10844125384996,2.37888842333372,-3.82886442445484,0.000128735897131165,0.0196445887771989,"ENST00000368072.10"
60.9616507712058,9.4757670787165,2.35999845122235,4.01515817682363,5.9405939813139e-05,0.0109083185418623,"ENST00000681541.1"
80.6667217702049,9.87962500989567,2.36639617549695,4.17496660626615,2.98029768005481e-05,0.00605235715710077,"ENST00000367883.3"
165.884643553403,-24.1479334965547,4.34715972117593,-5.55487606745273,2.77808794318846e-08,4.43178734655925e-05,"ENST00000271411.8"
153.742805817122,-10.6035991002265,2.40117717319215,-4.41600029294379,1.0054394762111e-05,0.00245759434685283,"ENST00000443275.2"
36.3279029188407,8.73001257451778,2.42471945248757,3.60042171706153,0.000317701472930273,0.0381375908138232,"ENST00000539888.5"
54.4934957999825,-9.10697901191752,2.37754332058479,-3.83041559456319,0.000127927010454509,0.0195764565941703,"ENST00000366960.8"
39.9424471239331,-8.6590316593126,2.39056161009417,-3.62217464831266,0.000292136771274708,0.0354627780842438,"ENST00000675961.1"
37.9076215474088,-8.58340717890535,2.39941439059858,-3.57729253126804,0.000347171574783105,0.0409472954109357,"ENST00000651761.1"
88.7108907071069,10.0164870777207,2.44016457601073,4.10484078663907,4.04593433390998e-05,0.00780561881369583,"ENST00000675685.1"
52.2299544000809,9.2518309952908,2.46538844656261,3.75268692777004,0.000174949288396086,0.0248776717515891,"ENST00000679842.1"
56.2734835779538,9.35960348693838,2.43334787800494,3.84638940101411,0.000119871202259304,0.0187148048405934,"ENST00000672578.1"
178.239395828657,-10.8166665101707,2.40058177583967,-4.50585213094326,6.61071123248344e-06,0.00169243606667073,"ENST00000646909.1"
78.3489010902335,9.83779667065014,2.34676026028437,4.19207570417015,2.76413719791044e-05,0.00576509371791213,"ENST00000700061.1"
153.407557903833,23.5006633121307,4.29221231161343,5.47518659516097,4.37050830295824e-08,4.43178734655925e-05,"ENST00000448223.7"
216.724177843938,-11.0988109885705,2.31011186482604,-4.80444741986826,1.55179472859328e-06,0.000450679566902583,"ENST00000317402.11"
96.8284122601166,-9.93646973654138,2.33186886120609,-4.26116146660238,2.03367231697026e-05,0.00446572946709011,"ENST00000288599.9"
